seed,oracle_type,noise_rate,ratio,checkpoint,cumulative_gt_acc,recent_50_gt_acc,w_frobenius,w_max,w_entropy,grad_mag_f0,grad_mag_f1,grad_mag_f2,grad_mag_f3,grad_mag_f4,grad_mag_f5,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider
1024,gt_aligned,0.15,1.0,100,0.6,0.62,2.698149,1.059509,1.384045,0.006906,0.01026,0.008064,0.010992,0.006644,0.0062,0.846154,0.52381,0.714286,0.555556,0.333333
1024,gt_aligned,0.15,1.0,200,0.61,0.7,3.032891,1.232062,1.381891,0.00857,0.008678,0.007642,0.010884,0.007757,0.00699,0.840909,0.52381,0.722222,0.513514,0.439024
1024,gt_aligned,0.15,1.0,400,0.62,0.6,3.695536,1.539981,1.375934,0.007717,0.009557,0.010505,0.011226,0.004965,0.004416,0.746835,0.525,0.623529,0.618421,0.5875
1024,gt_aligned,0.15,1.0,700,0.655714,0.68,4.747141,2.105277,1.367733,0.005858,0.010636,0.009854,0.012136,0.004808,0.003403,0.75188,0.555556,0.653061,0.717391,0.608696
1024,gt_aligned,0.15,1.0,1000,0.682,0.76,5.71544,2.541872,1.349158,0.006775,0.009279,0.009245,0.009953,0.00678,0.006401,0.78,0.605,0.68,0.735,0.61
2048,gt_aligned,0.15,1.0,50,0.66,0.66,2.592581,1.023302,1.385753,0.009272,0.008279,0.008926,0.010805,0.007038,0.006734,0.909091,0.583333,0.777778,0.555556,0.444444
2048,gt_aligned,0.15,1.0,100,0.68,0.7,2.816247,1.160634,1.385805,0.006752,0.009472,0.010526,0.011,0.005874,0.00528,0.833333,0.708333,0.73913,0.5,0.578947
2048,gt_aligned,0.15,1.0,200,0.695,0.76,3.16404,1.372287,1.383182,0.006985,0.010106,0.00881,0.010791,0.006915,0.006021,0.736842,0.738095,0.697674,0.571429,0.714286
2048,gt_aligned,0.15,1.0,400,0.715,0.68,3.907302,1.767949,1.378921,0.006054,0.011257,0.009115,0.011165,0.005942,0.005737,0.75641,0.731707,0.662651,0.69863,0.72619
2048,gt_aligned,0.15,1.0,700,0.731429,0.72,4.847034,2.251627,1.373677,0.006965,0.010822,0.008321,0.011439,0.00582,0.006222,0.788321,0.721854,0.698529,0.75188,0.699301
2048,gt_aligned,0.15,1.0,1000,0.751,0.82,5.833367,2.807254,1.361747,0.00697,0.0103,0.009073,0.010994,0.006334,0.00611,0.8,0.715,0.745,0.78,0.715
3072,gt_aligned,0.15,1.0,50,0.72,0.72,2.716742,1.036523,1.384706,0.006811,0.009452,0.010772,0.011199,0.005669,0.005891,0.714286,0.545455,1.0,0.636364,0.785714
3072,gt_aligned,0.15,1.0,100,0.69,0.66,2.845292,1.185267,1.383297,0.00663,0.010607,0.009522,0.010996,0.006004,0.006149,0.705882,0.583333,0.928571,0.590909,0.73913
3072,gt_aligned,0.15,1.0,200,0.66,0.6,3.131793,1.317142,1.380589,0.007475,0.010572,0.008639,0.011749,0.006894,0.006335,0.71875,0.5,0.769231,0.651163,0.7
3072,gt_aligned,0.15,1.0,400,0.65,0.8,3.752332,1.687066,1.3747,0.008483,0.00769,0.008243,0.008629,0.00872,0.008154,0.792208,0.518072,0.684932,0.697368,0.582418
3072,gt_aligned,0.15,1.0,700,0.657143,0.68,4.578323,2.107216,1.373049,0.006757,0.010151,0.010477,0.010002,0.005741,0.004845,0.717391,0.612676,0.682759,0.674419,0.60274
3072,gt_aligned,0.15,1.0,1000,0.676,0.7,5.254611,2.341899,1.365602,0.007522,0.009492,0.009607,0.010836,0.006271,0.006517,0.715,0.655,0.69,0.715,0.605
4096,gt_aligned,0.15,1.0,50,0.64,0.64,2.548223,1.021255,1.385608,0.006689,0.010674,0.008929,0.011623,0.005718,0.005678,0.7,0.166667,0.615385,0.727273,0.8
4096,gt_aligned,0.15,1.0,100,0.62,0.6,2.597875,1.108433,1.384494,0.007712,0.008033,0.008983,0.009835,0.007457,0.007118,0.681818,0.466667,0.590909,0.647059,0.666667
4096,gt_aligned,0.15,1.0,200,0.615,0.6,2.807226,1.147214,1.383527,0.007157,0.010537,0.008773,0.011508,0.006088,0.005889,0.659091,0.6,0.595238,0.615385,0.6
4096,gt_aligned,0.15,1.0,400,0.645,0.68,3.399103,1.44723,1.382778,0.00756,0.009251,0.00953,0.010966,0.006578,0.006113,0.686747,0.615385,0.623377,0.690141,0.615385
4096,gt_aligned,0.15,1.0,700,0.67,0.7,4.283332,1.997059,1.37722,0.006554,0.011639,0.008541,0.012722,0.005378,0.00446,0.690141,0.612676,0.695035,0.703704,0.65
4096,gt_aligned,0.15,1.0,1000,0.679,0.66,4.980535,2.28576,1.371092,0.007426,0.009051,0.009026,0.011556,0.00589,0.005545,0.72,0.635,0.7,0.665,0.675
5120,gt_aligned,0.15,1.0,50,0.66,0.66,2.71966,1.034577,1.384678,0.007512,0.009949,0.008559,0.011609,0.006251,0.005799,0.75,0.636364,0.615385,0.666667,0.666667
5120,gt_aligned,0.15,1.0,100,0.68,0.7,2.891546,1.132777,1.383839,0.006199,0.009574,0.009748,0.011386,0.006097,0.005553,0.75,0.692308,0.73913,0.636364,0.607143
5120,gt_aligned,0.15,1.0,200,0.685,0.82,3.229417,1.358662,1.381963,0.006921,0.010421,0.008252,0.010465,0.00705,0.00628,0.682927,0.7,0.764706,0.722222,0.591837
5120,gt_aligned,0.15,1.0,400,0.66,0.5,3.836232,1.802745,1.376601,0.007133,0.01001,0.009205,0.011468,0.005478,0.004988,0.710526,0.606742,0.735294,0.679012,0.593023
5120,gt_aligned,0.15,1.0,700,0.658571,0.78,4.872342,2.3817,1.362285,0.007656,0.009238,0.008319,0.009708,0.007634,0.006614,0.70073,0.632653,0.639098,0.715328,0.609589
5120,gt_aligned,0.15,1.0,1000,0.645,0.68,5.558731,2.655582,1.347489,0.006971,0.008699,0.007582,0.010238,0.007743,0.007414,0.7,0.62,0.56,0.735,0.61
6144,gt_aligned,0.15,1.0,50,0.66,0.66,2.630624,1.006329,1.384498,0.007282,0.010558,0.007173,0.010938,0.006539,0.007054,0.846154,0.625,0.625,0.583333,0.555556
6144,gt_aligned,0.15,1.0,100,0.71,0.76,2.90944,1.174299,1.382422,0.008185,0.009704,0.007911,0.010244,0.007257,0.00699,0.923077,0.666667,0.785714,0.590909,0.55
6144,gt_aligned,0.15,1.0,200,0.71,0.76,3.214629,1.320957,1.382453,0.006255,0.011408,0.008793,0.011591,0.005229,0.004625,0.902439,0.575758,0.75,0.648649,0.644444
6144,gt_aligned,0.15,1.0,400,0.7175,0.8,3.953794,1.625137,1.377836,0.005487,0.011498,0.008613,0.01245,0.0055,0.004947,0.831325,0.621622,0.714286,0.716049,0.694118
6144,gt_aligned,0.15,1.0,700,0.714286,0.68,4.918853,2.158826,1.371629,0.006803,0.010254,0.00901,0.011244,0.005376,0.004951,0.789474,0.659259,0.72973,0.71223,0.682759
6144,gt_aligned,0.15,1.0,1000,0.702,0.56,5.454787,2.461969,1.367023,0.007457,0.010085,0.009817,0.01193,0.004353,0.004697,0.74,0.645,0.73,0.69,0.705
42,gt_aligned,0.15,1.5,50,0.6,0.6,2.463926,0.983196,1.386173,0.008676,0.011471,0.011388,0.015266,0.006753,0.005659,0.4,0.615385,0.571429,0.6,0.7
42,gt_aligned,0.15,1.5,100,0.67,0.74,2.571768,1.044168,1.385357,0.009249,0.010864,0.0107,0.01358,0.007095,0.006791,0.777778,0.666667,0.588235,0.571429,0.764706
42,gt_aligned,0.15,1.5,200,0.695,0.74,2.738859,1.077646,1.385008,0.005722,0.013233,0.01205,0.014136,0.005955,0.005026,0.8,0.744186,0.627907,0.613636,0.714286
42,gt_aligned,0.15,1.5,400,0.7175,0.66,3.17532,1.361558,1.381871,0.008677,0.01103,0.012787,0.013295,0.007616,0.006396,0.853659,0.678571,0.68,0.670732,0.701299
42,gt_aligned,0.15,1.5,700,0.714286,0.7,3.862609,1.724119,1.379342,0.008603,0.010833,0.010486,0.01228,0.007831,0.007207,0.815603,0.678832,0.666667,0.69863,0.710145
42,gt_aligned,0.15,1.5,1000,0.732,0.7,4.575664,1.989392,1.377422,0.008664,0.01041,0.01125,0.013592,0.00732,0.007569,0.82,0.675,0.675,0.745,0.745
123,gt_aligned,0.15,1.5,50,0.68,0.68,2.697476,1.077381,1.384041,0.005561,0.012818,0.010569,0.012632,0.006803,0.006748,0.75,0.777778,0.642857,0.454545,0.875
123,gt_aligned,0.15,1.5,100,0.63,0.58,2.660522,1.103806,1.384242,0.008905,0.011961,0.012401,0.013452,0.007861,0.006024,0.666667,0.588235,0.615385,0.55,0.736842
123,gt_aligned,0.15,1.5,200,0.635,0.58,2.815337,1.368067,1.383815,0.009097,0.013006,0.011667,0.015166,0.005211,0.005386,0.59375,0.627907,0.595238,0.704545,0.641026
123,gt_aligned,0.15,1.5,400,0.68,0.8,3.196353,1.608479,1.385134,0.008533,0.010435,0.011004,0.013087,0.006306,0.00563,0.712329,0.595238,0.657534,0.722892,0.712644
123,gt_aligned,0.15,1.5,700,0.724286,0.82,3.790562,1.975156,1.382829,0.009091,0.01051,0.011974,0.011654,0.00713,0.006748,0.798507,0.610738,0.731343,0.751773,0.739437
123,gt_aligned,0.15,1.5,1000,0.742,0.76,4.480065,2.234528,1.379916,0.009406,0.011046,0.009163,0.014132,0.006832,0.007978,0.8,0.605,0.735,0.805,0.765
456,gt_aligned,0.15,1.5,50,0.66,0.66,2.507607,0.96565,1.384711,0.007641,0.011367,0.010841,0.011773,0.008106,0.007388,0.75,0.777778,0.230769,0.75,1.0
456,gt_aligned,0.15,1.5,100,0.61,0.56,2.484694,1.001978,1.38332,0.009071,0.010905,0.01247,0.014081,0.007959,0.007222,0.8125,0.55,0.315789,0.782609,0.590909
456,gt_aligned,0.15,1.5,200,0.69,0.72,2.603127,1.052659,1.383387,0.007457,0.013351,0.011163,0.014147,0.006442,0.005694,0.882353,0.638889,0.488372,0.76087,0.707317
456,gt_aligned,0.15,1.5,400,0.6925,0.74,3.096971,1.367089,1.383175,0.008487,0.010888,0.012229,0.013743,0.007719,0.007605,0.813333,0.649351,0.525,0.759494,0.719101
456,gt_aligned,0.15,1.5,700,0.721429,0.8,3.870089,1.733114,1.380459,0.007768,0.010931,0.011262,0.012341,0.007237,0.007917,0.813433,0.635036,0.629371,0.789855,0.743243
456,gt_aligned,0.15,1.5,1000,0.748,0.8,4.605259,2.12689,1.374442,0.007684,0.013893,0.010619,0.013451,0.006376,0.006203,0.815,0.68,0.685,0.815,0.745
789,gt_aligned,0.15,1.5,50,0.74,0.74,2.623627,1.060761,1.385007,0.008853,0.013441,0.010363,0.014214,0.004797,0.003868,0.454545,1.0,1.0,0.777778,0.571429
789,gt_aligned,0.15,1.5,100,0.67,0.6,2.672907,1.146867,1.384867,0.00821,0.011518,0.012218,0.013688,0.007861,0.007403,0.5,0.666667,0.7,0.793103,0.619048
789,gt_aligned,0.15,1.5,200,0.68,0.72,2.894251,1.289128,1.385585,0.008292,0.010703,0.011324,0.012006,0.007239,0.006473,0.666667,0.666667,0.666667,0.803922,0.574468
789,gt_aligned,0.15,1.5,400,0.7225,0.7,3.481244,1.551202,1.382379,0.009083,0.011595,0.010667,0.013232,0.006845,0.007052,0.786667,0.679012,0.724638,0.790698,0.640449
789,gt_aligned,0.15,1.5,700,0.742857,0.76,4.150414,1.887864,1.377443,0.007532,0.011383,0.01314,0.012326,0.006936,0.006132,0.845588,0.692308,0.697842,0.80137,0.676471
789,gt_aligned,0.15,1.5,1000,0.732,0.74,4.696425,2.242152,1.374997,0.011053,0.009028,0.010634,0.011945,0.008788,0.008824,0.8,0.685,0.7,0.82,0.655
1024,gt_aligned,0.15,1.5,50,0.62,0.62,2.459891,0.995647,1.383424,0.009292,0.011627,0.010811,0.012202,0.009371,0.008403,0.857143,0.615385,0.857143,0.571429,0.111111
1024,gt_aligned,0.15,1.5,100,0.62,0.62,2.493419,0.99295,1.384775,0.008625,0.012121,0.009914,0.013238,0.00817,0.007435,0.846154,0.571429,0.714286,0.555556,0.380952
1024,gt_aligned,0.15,1.5,200,0.625,0.72,2.615559,1.121209,1.382787,0.010191,0.009853,0.009242,0.012938,0.008612,0.007814,0.863636,0.52381,0.722222,0.540541,0.463415
1024,gt_aligned,0.15,1.5,400,0.65,0.66,3.123737,1.408639,1.377785,0.009502,0.011741,0.01265,0.013781,0.005836,0.00526,0.772152,0.5375,0.670588,0.657895,0.6125
1024,gt_aligned,0.15,1.5,700,0.688571,0.72,3.99175,1.780582,1.375349,0.007318,0.01199,0.011144,0.013954,0.005477,0.003765,0.766917,0.569444,0.70068,0.76087,0.652174
1024,gt_aligned,0.15,1.5,1000,0.716,0.78,4.807829,2.166769,1.364492,0.007704,0.01041,0.010906,0.011482,0.007679,0.007087,0.805,0.62,0.72,0.775,0.66
2048,gt_aligned,0.15,1.5,50,0.64,0.64,2.47862,0.996287,1.385506,0.011398,0.009887,0.010451,0.013151,0.008203,0.007907,0.818182,0.583333,0.777778,0.555556,0.444444
2048,gt_aligned,0.15,1.5,100,0.66,0.68,2.614376,1.099989,1.385517,0.007889,0.010967,0.012222,0.012799,0.006784,0.006006,0.777778,0.708333,0.73913,0.4375,0.578947
2048,gt_aligned,0.15,1.5,200,0.675,0.74,2.817983,1.289722,1.383001,0.008013,0.011599,0.010001,0.012439,0.007835,0.006687,0.710526,0.714286,0.674419,0.542857,0.714286
2048,gt_aligned,0.15,1.5,400,0.705,0.68,3.333197,1.617592,1.379952,0.007707,0.014026,0.011087,0.014053,0.006823,0.006552,0.74359,0.719512,0.662651,0.684932,0.714286
2048,gt_aligned,0.15,1.5,700,0.724286,0.7,3.913114,1.94258,1.378944,0.008378,0.012869,0.009866,0.013855,0.006822,0.007365,0.781022,0.708609,0.691176,0.75188,0.692308
2048,gt_aligned,0.15,1.5,1000,0.747,0.82,4.61977,2.376744,1.373258,0.008302,0.011371,0.010597,0.012629,0.007315,0.007012,0.795,0.705,0.735,0.785,0.715
3072,gt_aligned,0.15,1.5,50,0.72,0.72,2.651331,0.991498,1.384562,0.007711,0.010792,0.013142,0.012703,0.006233,0.006525,0.714286,0.545455,1.0,0.636364,0.785714
3072,gt_aligned,0.15,1.5,100,0.69,0.66,2.728182,1.128932,1.38327,0.008043,0.012476,0.012179,0.01309,0.007089,0.007387,0.705882,0.625,0.857143,0.590909,0.73913
3072,gt_aligned,0.15,1.5,200,0.675,0.64,2.890008,1.230427,1.381869,0.009359,0.012892,0.010694,0.014791,0.007844,0.007145,0.6875,0.565217,0.769231,0.674419,0.7
3072,gt_aligned,0.15,1.5,400,0.685,0.88,3.466875,1.592424,1.378161,0.008964,0.00848,0.008928,0.009445,0.009109,0.008709,0.805195,0.590361,0.671233,0.736842,0.637363
3072,gt_aligned,0.15,1.5,700,0.72,0.84,4.184776,1.810526,1.380526,0.007451,0.011254,0.011597,0.010917,0.006119,0.005167,0.782609,0.661972,0.731034,0.75969,0.671233
3072,gt_aligned,0.15,1.5,1000,0.733,0.72,4.690179,2.035899,1.373055,0.009483,0.01068,0.010946,0.013153,0.007055,0.007577,0.78,0.685,0.745,0.78,0.675
4096,gt_aligned,0.15,1.5,50,0.6,0.6,2.394135,0.942414,1.385329,0.008066,0.013212,0.011306,0.014476,0.007082,0.006924,0.7,0.166667,0.461538,0.727273,0.8
4096,gt_aligned,0.15,1.5,100,0.6,0.6,2.332824,1.004839,1.384502,0.009964,0.00981,0.01145,0.012345,0.009207,0.008882,0.681818,0.466667,0.5,0.647059,0.666667
4096,gt_aligned,0.15,1.5,200,0.575,0.52,2.250051,1.012791,1.383975,0.009545,0.013556,0.010933,0.014992,0.007417,0.007248,0.659091,0.6,0.52381,0.512821,0.577778
4096,gt_aligned,0.15,1.5,400,0.6325,0.72,2.623924,1.20134,1.385018,0.009357,0.010985,0.010905,0.013244,0.007909,0.007292,0.686747,0.615385,0.597403,0.647887,0.615385
4096,gt_aligned,0.15,1.5,700,0.68,0.74,3.163148,1.388866,1.383341,0.007659,0.013538,0.010123,0.014852,0.006249,0.005102,0.753521,0.605634,0.687943,0.696296,0.657143
4096,gt_aligned,0.15,1.5,1000,0.702,0.7,3.686554,1.691004,1.381465,0.009762,0.010958,0.011095,0.014585,0.007461,0.00677,0.77,0.63,0.695,0.695,0.72
5120,gt_aligned,0.15,1.5,50,0.7,0.7,2.708954,1.027923,1.384434,0.008377,0.011272,0.009667,0.013161,0.006723,0.006226,0.875,0.636364,0.692308,0.666667,0.666667
5120,gt_aligned,0.15,1.5,100,0.7,0.7,2.791294,1.089564,1.38363,0.007672,0.011215,0.012107,0.013784,0.007176,0.00642,0.833333,0.692308,0.782609,0.636364,0.607143
5120,gt_aligned,0.15,1.5,200,0.695,0.82,2.968024,1.252636,1.382807,0.008369,0.011868,0.009674,0.012083,0.007845,0.006992,0.707317,0.7,0.794118,0.722222,0.591837
5120,gt_aligned,0.15,1.5,400,0.6975,0.66,3.44344,1.609907,1.382603,0.00864,0.011573,0.010919,0.013372,0.006517,0.005876,0.736842,0.640449,0.779412,0.728395,0.627907
5120,gt_aligned,0.15,1.5,700,0.708571,0.82,4.315963,2.037222,1.375817,0.008884,0.010084,0.009625,0.010916,0.008471,0.007253,0.751825,0.659864,0.699248,0.773723,0.664384
5120,gt_aligned,0.15,1.5,1000,0.711,0.76,4.955375,2.247931,1.366581,0.008115,0.009929,0.008928,0.011797,0.008543,0.00811,0.745,0.665,0.66,0.785,0.7
6144,gt_aligned,0.15,1.5,50,0.66,0.66,2.545676,0.992962,1.384677,0.008469,0.0128,0.008811,0.013265,0.007244,0.008256,0.846154,0.625,0.625,0.583333,0.555556
6144,gt_aligned,0.15,1.5,100,0.73,0.8,2.761934,1.141648,1.382775,0.009075,0.011387,0.009429,0.011914,0.008037,0.007764,0.923077,0.666667,0.785714,0.590909,0.65
6144,gt_aligned,0.15,1.5,200,0.705,0.72,2.861848,1.265854,1.382155,0.007807,0.013811,0.010867,0.01412,0.006249,0.005632,0.902439,0.575758,0.727273,0.648649,0.644444
6144,gt_aligned,0.15,1.5,400,0.72,0.78,3.35275,1.499299,1.380134,0.006572,0.013025,0.009667,0.014296,0.005886,0.005571,0.819277,0.635135,0.714286,0.703704,0.717647
6144,gt_aligned,0.15,1.5,700,0.734286,0.66,4.134498,1.78032,1.37926,0.008722,0.011275,0.010031,0.01295,0.006247,0.005775,0.81203,0.674074,0.743243,0.733813,0.710345
6144,gt_aligned,0.15,1.5,1000,0.729,0.66,4.373438,1.887982,1.37865,0.009751,0.011958,0.011659,0.014735,0.005295,0.005687,0.745,0.66,0.755,0.735,0.75
42,gt_aligned,0.15,2.0,50,0.6,0.6,2.373407,0.963485,1.386243,0.010273,0.013249,0.013394,0.018038,0.008,0.006859,0.4,0.615385,0.571429,0.6,0.7
42,gt_aligned,0.15,2.0,100,0.67,0.74,2.412315,0.99408,1.38497,0.010295,0.012725,0.012214,0.015855,0.008005,0.007658,0.777778,0.666667,0.588235,0.571429,0.764706
42,gt_aligned,0.15,2.0,200,0.68,0.72,2.398896,1.010692,1.384663,0.00671,0.015775,0.014036,0.016888,0.007197,0.006104,0.771429,0.744186,0.581395,0.590909,0.742857
42,gt_aligned,0.15,2.0,400,0.705,0.7,2.623647,1.240951,1.382567,0.010281,0.012692,0.01459,0.015694,0.008542,0.007106,0.841463,0.690476,0.626667,0.658537,0.701299
42,gt_aligned,0.15,2.0,700,0.711429,0.72,3.159923,1.560029,1.380526,0.009686,0.012299,0.011542,0.01421,0.008566,0.007821,0.815603,0.678832,0.630435,0.691781,0.73913
42,gt_aligned,0.15,2.0,1000,0.736,0.7,3.740044,1.767133,1.380725,0.009801,0.011804,0.012795,0.015674,0.00838,0.008803,0.82,0.685,0.655,0.745,0.775
123,gt_aligned,0.15,2.0,50,0.64,0.64,2.594016,1.034398,1.383404,0.00615,0.014848,0.012609,0.014195,0.007648,0.007631,0.75,0.666667,0.571429,0.454545,0.875
123,gt_aligned,0.15,2.0,100,0.6,0.56,2.43558,1.011648,1.384331,0.010948,0.014513,0.014888,0.016361,0.00947,0.007231,0.666667,0.529412,0.576923,0.5,0.736842
123,gt_aligned,0.15,2.0,200,0.625,0.6,2.484491,1.24862,1.383823,0.010744,0.015347,0.013537,0.017902,0.006038,0.006104,0.59375,0.604651,0.571429,0.681818,0.666667
123,gt_aligned,0.15,2.0,400,0.675,0.82,2.673457,1.351245,1.385706,0.009068,0.011579,0.012385,0.01441,0.006806,0.006158,0.69863,0.583333,0.630137,0.698795,0.758621
123,gt_aligned,0.15,2.0,700,0.727143,0.84,3.080612,1.629663,1.385274,0.010357,0.011919,0.01362,0.01321,0.007991,0.007496,0.798507,0.630872,0.701493,0.737589,0.774648
123,gt_aligned,0.15,2.0,1000,0.751,0.82,3.640487,1.874365,1.38444,0.009862,0.012603,0.010051,0.015723,0.007651,0.008858,0.8,0.655,0.71,0.795,0.795
456,gt_aligned,0.15,2.0,50,0.66,0.66,2.421228,0.940602,1.38423,0.008589,0.013408,0.012534,0.013509,0.00947,0.00855,0.75,0.777778,0.230769,0.75,1.0
456,gt_aligned,0.15,2.0,100,0.58,0.5,2.328694,0.973443,1.382699,0.010479,0.013103,0.014816,0.017028,0.00914,0.008184,0.8125,0.55,0.263158,0.73913,0.545455
456,gt_aligned,0.15,2.0,200,0.665,0.68,2.233466,0.95357,1.383051,0.008875,0.016232,0.013815,0.017261,0.007981,0.006832,0.852941,0.611111,0.488372,0.717391,0.682927
456,gt_aligned,0.15,2.0,400,0.6875,0.74,2.574359,1.204166,1.384876,0.010041,0.012297,0.013826,0.015952,0.008659,0.008689,0.8,0.636364,0.5375,0.746835,0.719101
456,gt_aligned,0.15,2.0,700,0.727143,0.8,3.086307,1.422485,1.382826,0.008757,0.012383,0.01281,0.013942,0.008032,0.008909,0.813433,0.656934,0.629371,0.775362,0.763514
456,gt_aligned,0.15,2.0,1000,0.752,0.78,3.634633,1.757218,1.378427,0.008508,0.015447,0.012361,0.01504,0.006877,0.00699,0.825,0.7,0.68,0.795,0.76
789,gt_aligned,0.15,2.0,50,0.74,0.74,2.550622,1.023333,1.385209,0.009946,0.015191,0.011685,0.016022,0.005522,0.004283,0.454545,1.0,1.0,0.777778,0.571429
789,gt_aligned,0.15,2.0,100,0.73,0.72,2.598993,1.058168,1.385791,0.0089,0.012835,0.013186,0.014951,0.008973,0.008373,0.5625,0.75,0.7,0.793103,0.761905
789,gt_aligned,0.15,2.0,200,0.715,0.68,2.671139,1.253606,1.385761,0.00991,0.012064,0.01305,0.013882,0.008383,0.00762,0.666667,0.761905,0.666667,0.784314,0.659574
789,gt_aligned,0.15,2.0,400,0.7525,0.76,3.097566,1.448953,1.383901,0.010293,0.012808,0.011668,0.015192,0.007411,0.007543,0.786667,0.753086,0.73913,0.790698,0.696629
789,gt_aligned,0.15,2.0,700,0.764286,0.78,3.447152,1.485857,1.380942,0.009017,0.013775,0.015505,0.014755,0.008015,0.007047,0.838235,0.741259,0.697842,0.80137,0.742647
789,gt_aligned,0.15,2.0,1000,0.763,0.8,3.821415,1.740929,1.381568,0.012793,0.009986,0.012362,0.013644,0.010057,0.010038,0.82,0.745,0.705,0.81,0.735
1024,gt_aligned,0.15,2.0,50,0.62,0.62,2.356372,0.969675,1.383497,0.010639,0.013935,0.012946,0.014702,0.01075,0.009435,0.857143,0.615385,0.857143,0.571429,0.111111
1024,gt_aligned,0.15,2.0,100,0.6,0.58,2.251059,0.913418,1.38514,0.010956,0.014155,0.011861,0.015753,0.010086,0.009132,0.769231,0.571429,0.714286,0.555556,0.380952
1024,gt_aligned,0.15,2.0,200,0.61,0.7,2.238033,1.011944,1.383271,0.011811,0.010977,0.010455,0.014845,0.009439,0.008609,0.818182,0.5,0.722222,0.540541,0.463415
1024,gt_aligned,0.15,2.0,400,0.635,0.64,2.541038,1.255903,1.378635,0.011065,0.013622,0.014621,0.015865,0.006694,0.006076,0.772152,0.5,0.647059,0.657895,0.6
1024,gt_aligned,0.15,2.0,700,0.684286,0.76,3.186424,1.544232,1.380806,0.008136,0.013299,0.012018,0.01544,0.005859,0.003901,0.774436,0.576389,0.680272,0.73913,0.65942
1024,gt_aligned,0.15,2.0,1000,0.718,0.8,3.796803,1.850059,1.375488,0.008939,0.011657,0.012619,0.013271,0.008711,0.007773,0.81,0.635,0.7,0.77,0.675
2048,gt_aligned,0.15,2.0,50,0.64,0.64,2.386172,0.97109,1.385456,0.013524,0.011496,0.011975,0.015497,0.009367,0.00908,0.818182,0.583333,0.777778,0.555556,0.444444
2048,gt_aligned,0.15,2.0,100,0.67,0.7,2.41421,1.040079,1.385858,0.009032,0.012862,0.014102,0.014983,0.007778,0.006731,0.777778,0.708333,0.73913,0.5,0.578947
2048,gt_aligned,0.15,2.0,200,0.675,0.72,2.454471,1.190756,1.383247,0.009399,0.013438,0.011372,0.014405,0.008831,0.007352,0.710526,0.690476,0.674419,0.571429,0.714286
2048,gt_aligned,0.15,2.0,400,0.7025,0.7,2.712859,1.401793,1.38137,0.00911,0.016784,0.013045,0.016658,0.007621,0.007339,0.75641,0.695122,0.638554,0.69863,0.72619
2048,gt_aligned,0.15,2.0,700,0.725714,0.68,3.033825,1.550168,1.382044,0.009544,0.014652,0.011601,0.015733,0.007699,0.008413,0.79562,0.688742,0.669118,0.774436,0.706294
2048,gt_aligned,0.15,2.0,1000,0.749,0.9,3.54909,1.878088,1.379962,0.008982,0.011893,0.011969,0.013356,0.008002,0.007553,0.815,0.68,0.705,0.81,0.735
3072,gt_aligned,0.15,2.0,50,0.72,0.72,2.592883,0.977815,1.38467,0.008611,0.012131,0.015513,0.014207,0.006797,0.007158,0.714286,0.545455,1.0,0.636364,0.785714
3072,gt_aligned,0.15,2.0,100,0.67,0.62,2.579695,1.057782,1.384054,0.009304,0.014621,0.014435,0.015472,0.008157,0.008388,0.705882,0.625,0.857143,0.545455,0.695652
3072,gt_aligned,0.15,2.0,200,0.68,0.7,2.718736,1.197018,1.38285,0.010496,0.014218,0.01144,0.016524,0.008269,0.007484,0.71875,0.586957,0.769231,0.651163,0.7
3072,gt_aligned,0.15,2.0,400,0.6825,0.84,3.067198,1.502698,1.378616,0.009466,0.009808,0.010127,0.010925,0.009748,0.009094,0.818182,0.614458,0.671233,0.710526,0.615385
3072,gt_aligned,0.15,2.0,700,0.731429,0.88,3.569375,1.64333,1.38283,0.007529,0.011948,0.012638,0.011288,0.00643,0.005281,0.833333,0.683099,0.724138,0.744186,0.678082
3072,gt_aligned,0.15,2.0,1000,0.752,0.8,3.88603,1.819443,1.378391,0.010188,0.011816,0.011871,0.014116,0.007626,0.008349,0.845,0.71,0.735,0.775,0.695
4096,gt_aligned,0.15,2.0,50,0.6,0.6,2.285609,0.90059,1.385342,0.009443,0.01575,0.013683,0.017329,0.008446,0.008171,0.7,0.166667,0.461538,0.727273,0.8
4096,gt_aligned,0.15,2.0,100,0.61,0.62,2.131639,0.936128,1.385108,0.011952,0.011541,0.013814,0.014526,0.01083,0.010564,0.727273,0.466667,0.5,0.647059,0.666667
4096,gt_aligned,0.15,2.0,200,0.59,0.58,1.970643,0.916254,1.384134,0.010824,0.016112,0.012633,0.017765,0.008489,0.008403,0.727273,0.6,0.5,0.512821,0.6
4096,gt_aligned,0.15,2.0,400,0.625,0.68,2.147234,1.067241,1.385793,0.010799,0.012787,0.011802,0.01556,0.009601,0.008876,0.746988,0.641026,0.558442,0.591549,0.582418
