seed,sweep,domain,mean_norm,std_norm,max_norm,min_norm,n_entities
123,1,decision_history,1.0235959415993328,0.02354094566759857,1.0830522334323291,0.9657143081463332,200
123,1,threat_intel,1.063927541572667,0.044307090661647876,1.1876297197011692,0.9102251568081138,200
123,1,network_flow,1.171520242522454,0.07403535980213487,1.3474576188104228,0.9299196414783873,200
123,1,asset_inventory,1.3277557424135336,0.0917886457363118,1.5539482756441976,1.1109902826966775,200
123,1,user_behavior,1.3282267263554486,0.08861740685679656,1.5821325279910952,1.124208156237803,200
123,2,security,3.0417864084817854,0.12663999706312026,3.3466967255309483,2.7174459324102473,200
123,2,decision_history,6.8491624852229025,0.14401600417908694,7.171125082495005,6.413492866336236,200
123,2,threat_intel,13.429779994055652,0.1437535663771572,13.830451831223467,12.941311634514603,200
123,2,network_flow,22.76962946108727,0.15561614569047996,23.165202683235293,22.317011100575257,200
123,2,asset_inventory,32.156985843478544,0.14694015132239266,32.558557113007424,31.728951092585913,200
123,2,user_behavior,32.19362369254295,0.1464402938621548,32.675141870713084,31.693802328532094,200
123,3,security,110.49812946254984,0.1395292165262628,110.83204584120837,110.13093387399947,200
123,3,decision_history,267.5393794820622,0.14855218769221948,267.8811178796954,267.09886033168993,200
123,3,threat_intel,536.2679343949228,0.1458197359712124,536.6855924424528,535.7794140149248,200
123,3,network_flow,917.0341495760745,0.15663843688539641,917.4431849378992,916.5800153223773,200
123,3,asset_inventory,1297.917122018265,0.147190742162386,1298.3270893564659,1297.5225447518735,200
123,3,user_behavior,1297.8409076449236,0.1460645279638344,1298.3278286622024,1297.3780224805591,200
123,4,security,4428.9002496064295,0.1390650065549143,4429.238835346182,4428.539005966939,200
123,4,decision_history,10686.204391462385,0.14847509906499215,10686.546308372843,10685.764448579403,200
123,4,threat_intel,21363.708949926397,0.14590190696408298,21364.12856312201,21363.220217573264,200
123,4,network_flow,36461.62425334008,0.15691867160208517,36462.034914413445,36461.17056413834,200
123,4,asset_inventory,51559.55705177283,0.14741986006946498,51559.96828043191,51559.15511936512,200
123,4,user_behavior,51559.47961176602,0.14639908852826228,51559.96828043191,51559.00884234376,200
123,5,security,176061.34283594583,0.13919927975477425,176061.68123968516,176060.9804184044,200
123,5,decision_history,425100.30299169495,0.14850919132258159,425100.6452127269,425099.8629469484,200
123,5,threat_intel,850272.0471793088,0.14590337040974652,850272.4668413633,850271.5584402451,200
123,5,network_flow,1451576.8140921944,0.1568747027494394,1451577.2247231123,1451576.3603559046,200
123,5,asset_inventory,2052881.6148859987,0.1473814424741539,2052882.0260152712,2052881.2144066673,200
123,5,user_behavior,2052881.5375449834,0.14634074791668827,2052882.0260152712,2052881.0683312034,200
456,0,security,1.0,7.195067539997723e-17,1.0000000000000002,0.9999999999999998,200
456,0,decision_history,1.0,6.181460191301305e-17,1.0000000000000002,0.9999999999999998,200
456,0,threat_intel,1.0,7.406111315403548e-17,1.0000000000000002,0.9999999999999998,200
456,0,network_flow,1.0,6.231111271582837e-17,1.0000000000000002,0.9999999999999998,200
456,0,asset_inventory,1.0,7.529898907871222e-17,1.0000000000000002,0.9999999999999998,200
