condition,volume,q_bar,margin,seed,alarm_fired,alarm_index,t_damage,lead_time,miss,baseline_q,k_used
silent_quality,50,0.6,0.05,6050020,False,,238,,True,0.4925,0.4425
silent_quality,50,0.6,0.05,6050021,True,186,175,-11,True,0.6662,0.6162
silent_quality,50,0.6,0.05,6050022,True,295,262,-33,True,0.5535,0.5035
silent_quality,50,0.6,0.05,6050023,True,227,228,1,False,0.6161,0.5661
silent_quality,50,0.6,0.05,6050024,True,486,185,-301,True,0.5692,0.5192
silent_quality,50,0.6,0.05,6050025,True,174,172,-2,True,0.6961,0.6461
silent_quality,50,0.6,0.05,6050026,True,196,160,-36,True,0.6669,0.6169
silent_quality,50,0.6,0.05,6050027,True,139,229,90,False,0.7543,0.7043
silent_quality,50,0.6,0.05,6050028,True,78,,,,0.8135,0.7635
silent_quality,50,0.6,0.05,6050029,True,93,281,188,False,0.6932,0.6432
silent_quality,50,0.6,0.08,6050000,True,268,150,-118,True,0.6016,0.5216
silent_quality,50,0.6,0.08,6050001,False,,148,,True,0.4629,0.3829
silent_quality,50,0.6,0.08,6050002,False,,154,,True,0.6167,0.5367
silent_quality,50,0.6,0.08,6050003,True,194,453,259,False,0.7276,0.6476
silent_quality,50,0.6,0.08,6050004,False,,,,,0.6426,0.5626
silent_quality,50,0.6,0.08,6050005,True,99,220,121,False,0.8262,0.7462
silent_quality,50,0.6,0.08,6050006,False,,156,,True,0.5716,0.4916
silent_quality,50,0.6,0.08,6050007,False,,182,,True,0.5735,0.4935
silent_quality,50,0.6,0.08,6050008,True,164,146,-18,True,0.6944,0.6144
silent_quality,50,0.6,0.08,6050009,True,403,,,,0.6788,0.5988
silent_quality,50,0.6,0.08,6050010,True,165,,,,0.7048,0.6248
silent_quality,50,0.6,0.08,6050011,True,191,148,-43,True,0.6626,0.5826
silent_quality,50,0.6,0.08,6050012,True,173,172,-1,True,0.7021,0.6221
silent_quality,50,0.6,0.08,6050013,True,127,248,121,False,0.7895,0.7095
silent_quality,50,0.6,0.08,6050014,False,,144,,True,0.6080,0.5280
silent_quality,50,0.6,0.08,6050015,True,470,181,-289,True,0.6324,0.5524
silent_quality,50,0.6,0.08,6050016,True,188,148,-40,True,0.7559,0.6759
silent_quality,50,0.6,0.08,6050017,True,303,293,-10,True,0.6978,0.6178
silent_quality,50,0.6,0.08,6050018,True,99,179,80,False,0.9287,0.8487
silent_quality,50,0.6,0.08,6050019,True,139,230,91,False,0.7225,0.6425
silent_quality,50,0.6,0.08,6050020,False,,238,,True,0.4925,0.4125
silent_quality,50,0.6,0.08,6050021,True,192,175,-17,True,0.6662,0.5862
silent_quality,50,0.6,0.08,6050022,False,,262,,True,0.5535,0.4735
silent_quality,50,0.6,0.08,6050023,True,265,228,-37,True,0.6161,0.5361
silent_quality,50,0.6,0.08,6050024,False,,185,,True,0.5692,0.4892
silent_quality,50,0.6,0.08,6050025,True,179,172,-7,True,0.6961,0.6161
silent_quality,50,0.6,0.08,6050026,True,225,160,-65,True,0.6669,0.5869
silent_quality,50,0.6,0.08,6050027,True,147,229,82,False,0.7543,0.6743
silent_quality,50,0.6,0.08,6050028,True,83,,,,0.8135,0.7335
silent_quality,50,0.6,0.08,6050029,True,102,281,179,False,0.6932,0.6132
silent_quality,50,0.6,0.1,6050000,False,,150,,True,0.6016,0.5016
silent_quality,50,0.6,0.1,6050001,False,,148,,True,0.4629,0.3629
silent_quality,50,0.6,0.1,6050002,False,,154,,True,0.6167,0.5167
silent_quality,50,0.6,0.1,6050003,True,264,453,189,False,0.7276,0.6276
silent_quality,50,0.6,0.1,6050004,False,,,,,0.6426,0.5426
silent_quality,50,0.6,0.1,6050005,True,115,220,105,False,0.8262,0.7262
silent_quality,50,0.6,0.1,6050006,False,,156,,True,0.5716,0.4716
silent_quality,50,0.6,0.1,6050007,False,,182,,True,0.5735,0.4735
silent_quality,50,0.6,0.1,6050008,True,201,146,-55,True,0.6944,0.5944
silent_quality,50,0.6,0.1,6050009,False,,,,,0.6788,0.5788
silent_quality,50,0.6,0.1,6050010,True,278,,,,0.7048,0.6048
silent_quality,50,0.6,0.1,6050011,True,211,148,-63,True,0.6626,0.5626
silent_quality,50,0.6,0.1,6050012,True,267,172,-95,True,0.7021,0.6021
silent_quality,50,0.6,0.1,6050013,True,140,248,108,False,0.7895,0.6895
silent_quality,50,0.6,0.1,6050014,False,,144,,True,0.6080,0.5080
silent_quality,50,0.6,0.1,6050015,False,,181,,True,0.6324,0.5324
silent_quality,50,0.6,0.1,6050016,True,214,148,-66,True,0.7559,0.6559
silent_quality,50,0.6,0.1,6050017,True,309,293,-16,True,0.6978,0.5978
silent_quality,50,0.6,0.1,6050018,True,105,179,74,False,0.9287,0.8287
silent_quality,50,0.6,0.1,6050019,True,145,230,85,False,0.7225,0.6225
silent_quality,50,0.6,0.1,6050020,False,,238,,True,0.4925,0.3925
silent_quality,50,0.6,0.1,6050021,True,196,175,-21,True,0.6662,0.5662
silent_quality,50,0.6,0.1,6050022,False,,262,,True,0.5535,0.4535
silent_quality,50,0.6,0.1,6050023,False,,228,,True,0.6161,0.5161
silent_quality,50,0.6,0.1,6050024,False,,185,,True,0.5692,0.4692
silent_quality,50,0.6,0.1,6050025,True,182,172,-10,True,0.6961,0.5961
silent_quality,50,0.6,0.1,6050026,True,320,160,-160,True,0.6669,0.5669
silent_quality,50,0.6,0.1,6050027,True,178,229,51,False,0.7543,0.6543
silent_quality,50,0.6,0.1,6050028,True,85,,,,0.8135,0.7135
silent_quality,50,0.6,0.1,6050029,True,414,281,-133,True,0.6932,0.5932
silent_quality,50,0.75,0.02,7550000,True,75,268,193,False,0.8446,0.8246
silent_quality,50,0.75,0.02,7550001,True,217,256,39,False,0.7402,0.7202
silent_quality,50,0.75,0.02,7550002,False,,144,,True,0.5842,0.5642
silent_quality,50,0.75,0.02,7550003,True,119,225,106,False,0.8629,0.8429
silent_quality,50,0.75,0.02,7550004,True,104,,,,0.8535,0.8335
silent_quality,50,0.75,0.02,7550005,True,146,158,12,False,0.8717,0.8517
silent_quality,50,0.75,0.02,7550006,False,,,,,0.7198,0.6998
silent_quality,50,0.75,0.02,7550007,True,135,,,,0.7568,0.7368
silent_quality,50,0.75,0.02,7550008,True,170,183,13,False,0.7919,0.7719
silent_quality,50,0.75,0.02,7550009,True,292,144,-148,True,0.6960,0.6760
silent_quality,50,0.75,0.02,7550010,True,119,381,262,False,0.8224,0.8024
silent_quality,50,0.75,0.02,7550011,True,144,144,0,True,0.7995,0.7795
silent_quality,50,0.75,0.02,7550012,True,396,144,-252,True,0.6962,0.6762
silent_quality,50,0.75,0.02,7550013,False,,,,,0.6162,0.5962
silent_quality,50,0.75,0.02,7550014,True,134,144,10,False,0.8504,0.8304
silent_quality,50,0.75,0.02,7550015,False,,153,,True,0.6690,0.6490
silent_quality,50,0.75,0.02,7550016,True,139,146,7,False,0.8415,0.8215
silent_quality,50,0.75,0.02,7550017,True,129,181,52,False,0.8909,0.8709
silent_quality,50,0.75,0.02,7550018,True,351,190,-161,True,0.6972,0.6772
silent_quality,50,0.75,0.02,7550019,True,422,376,-46,True,0.7282,0.7082
silent_quality,50,0.75,0.02,7550020,False,,156,,True,0.6333,0.6133
silent_quality,50,0.75,0.02,7550021,True,104,145,41,False,0.9114,0.8914
silent_quality,50,0.75,0.02,7550022,True,245,144,-101,True,0.7377,0.7177
silent_quality,50,0.75,0.02,7550023,True,204,204,0,True,0.8218,0.8018
silent_quality,50,0.75,0.02,7550024,True,116,463,347,False,0.8561,0.8361
silent_quality,50,0.75,0.02,7550025,False,,,,,0.6085,0.5885
silent_quality,50,0.75,0.02,7550026,True,87,180,93,False,0.9014,0.8814
silent_quality,50,0.75,0.02,7550027,True,142,183,41,False,0.8357,0.8157
silent_quality,50,0.75,0.02,7550028,False,,,,,0.5698,0.5498
silent_quality,50,0.75,0.02,7550029,False,,,,,0.6911,0.6711
silent_quality,50,0.75,0.03,7550000,True,75,268,193,False,0.8446,0.8146
silent_quality,50,0.75,0.03,7550001,True,234,256,22,False,0.7402,0.7102
silent_quality,50,0.75,0.03,7550002,False,,144,,True,0.5842,0.5542
silent_quality,50,0.75,0.03,7550003,True,148,225,77,False,0.8629,0.8329
silent_quality,50,0.75,0.03,7550004,True,107,,,,0.8535,0.8235
silent_quality,50,0.75,0.03,7550005,True,152,158,6,False,0.8717,0.8417
silent_quality,50,0.75,0.03,7550006,False,,,,,0.7198,0.6898
silent_quality,50,0.75,0.03,7550007,True,140,,,,0.7568,0.7268
silent_quality,50,0.75,0.03,7550008,True,173,183,10,False,0.7919,0.7619
silent_quality,50,0.75,0.03,7550009,True,296,144,-152,True,0.6960,0.6660
silent_quality,50,0.75,0.03,7550010,True,122,381,259,False,0.8224,0.7924
silent_quality,50,0.75,0.03,7550011,True,145,144,-1,True,0.7995,0.7695
silent_quality,50,0.75,0.03,7550012,True,397,144,-253,True,0.6962,0.6662
silent_quality,50,0.75,0.03,7550013,False,,,,,0.6162,0.5862
silent_quality,50,0.75,0.03,7550014,True,137,144,7,False,0.8504,0.8204
silent_quality,50,0.75,0.03,7550015,False,,153,,True,0.6690,0.6390
silent_quality,50,0.75,0.03,7550016,True,142,146,4,False,0.8415,0.8115
silent_quality,50,0.75,0.03,7550017,True,132,181,49,False,0.8909,0.8609
silent_quality,50,0.75,0.03,7550018,True,359,190,-169,True,0.6972,0.6672
silent_quality,50,0.75,0.03,7550019,True,429,376,-53,True,0.7282,0.6982
silent_quality,50,0.75,0.03,7550020,False,,156,,True,0.6333,0.6033
silent_quality,50,0.75,0.03,7550021,True,107,145,38,False,0.9114,0.8814
silent_quality,50,0.75,0.03,7550022,True,304,144,-160,True,0.7377,0.7077
silent_quality,50,0.75,0.03,7550023,True,205,204,-1,True,0.8218,0.7918
silent_quality,50,0.75,0.03,7550024,True,126,463,337,False,0.8561,0.8261
silent_quality,50,0.75,0.03,7550025,False,,,,,0.6085,0.5785
silent_quality,50,0.75,0.03,7550026,True,89,180,91,False,0.9014,0.8714
silent_quality,50,0.75,0.03,7550027,True,166,183,17,False,0.8357,0.8057
silent_quality,50,0.75,0.03,7550028,False,,,,,0.5698,0.5398
silent_quality,50,0.75,0.03,7550029,False,,,,,0.6911,0.6611
silent_quality,50,0.75,0.05,7550000,True,76,268,192,False,0.8446,0.7946
silent_quality,50,0.75,0.05,7550001,True,249,256,7,False,0.7402,0.6902
silent_quality,50,0.75,0.05,7550002,False,,144,,True,0.5842,0.5342
silent_quality,50,0.75,0.05,7550003,True,167,225,58,False,0.8629,0.8129
silent_quality,50,0.75,0.05,7550004,True,112,,,,0.8535,0.8035
silent_quality,50,0.75,0.05,7550005,True,159,158,-1,True,0.8717,0.8217
silent_quality,50,0.75,0.05,7550006,False,,,,,0.7198,0.6698
silent_quality,50,0.75,0.05,7550007,True,149,,,,0.7568,0.7068
silent_quality,50,0.75,0.05,7550008,True,182,183,1,False,0.7919,0.7419
silent_quality,50,0.75,0.05,7550009,False,,144,,True,0.6960,0.6460
silent_quality,50,0.75,0.05,7550010,True,142,381,239,False,0.8224,0.7724
silent_quality,50,0.75,0.05,7550011,True,149,144,-5,True,0.7995,0.7495
silent_quality,50,0.75,0.05,7550012,True,398,144,-254,True,0.6962,0.6462
silent_quality,50,0.75,0.05,7550013,False,,,,,0.6162,0.5662
silent_quality,50,0.75,0.05,7550014,True,156,144,-12,True,0.8504,0.8004
silent_quality,50,0.75,0.05,7550015,False,,153,,True,0.6690,0.6190
silent_quality,50,0.75,0.05,7550016,True,152,146,-6,True,0.8415,0.7915
silent_quality,50,0.75,0.05,7550017,True,142,181,39,False,0.8909,0.8409
silent_quality,50,0.75,0.05,7550018,False,,190,,True,0.6972,0.6472
silent_quality,50,0.75,0.05,7550019,True,475,376,-99,True,0.7282,0.6782
silent_quality,50,0.75,0.05,7550020,False,,156,,True,0.6333,0.5833
silent_quality,50,0.75,0.05,7550021,True,115,145,30,False,0.9114,0.8614
silent_quality,50,0.75,0.05,7550022,True,335,144,-191,True,0.7377,0.6877
silent_quality,50,0.75,0.05,7550023,True,207,204,-3,True,0.8218,0.7718
silent_quality,50,0.75,0.05,7550024,True,140,463,323,False,0.8561,0.8061
silent_quality,50,0.75,0.05,7550025,False,,,,,0.6085,0.5585
silent_quality,50,0.75,0.05,7550026,True,93,180,87,False,0.9014,0.8514
silent_quality,50,0.75,0.05,7550027,True,172,183,11,False,0.8357,0.7857
silent_quality,50,0.75,0.05,7550028,False,,,,,0.5698,0.5198
silent_quality,50,0.75,0.05,7550029,False,,,,,0.6911,0.6411
silent_quality,50,0.75,0.08,7550000,True,79,268,189,False,0.8446,0.7646
silent_quality,50,0.75,0.08,7550001,True,383,256,-127,True,0.7402,0.6602
silent_quality,50,0.75,0.08,7550002,False,,144,,True,0.5842,0.5042
silent_quality,50,0.75,0.08,7550003,True,207,225,18,False,0.8629,0.7829
silent_quality,50,0.75,0.08,7550004,True,118,,,,0.8535,0.7735
silent_quality,50,0.75,0.08,7550005,True,178,158,-20,True,0.8717,0.7917
silent_quality,50,0.75,0.08,7550006,False,,,,,0.7198,0.6398
silent_quality,50,0.75,0.08,7550007,True,161,,,,0.7568,0.6768
silent_quality,50,0.75,0.08,7550008,True,192,183,-9,True,0.7919,0.7119
silent_quality,50,0.75,0.08,7550009,False,,144,,True,0.6960,0.6160
silent_quality,50,0.75,0.08,7550010,True,291,381,90,False,0.8224,0.7424
silent_quality,50,0.75,0.08,7550011,True,190,144,-46,True,0.7995,0.7195
silent_quality,50,0.75,0.08,7550012,True,401,144,-257,True,0.6962,0.6162
silent_quality,50,0.75,0.08,7550013,False,,,,,0.6162,0.5362
silent_quality,50,0.75,0.08,7550014,True,169,144,-25,True,0.8504,0.7704
silent_quality,50,0.75,0.08,7550015,False,,153,,True,0.6690,0.5890
silent_quality,50,0.75,0.08,7550016,True,231,146,-85,True,0.8415,0.7615
silent_quality,50,0.75,0.08,7550017,True,177,181,4,False,0.8909,0.8109
silent_quality,50,0.75,0.08,7550018,False,,190,,True,0.6972,0.6172
silent_quality,50,0.75,0.08,7550019,False,,376,,True,0.7282,0.6482
silent_quality,50,0.75,0.08,7550020,False,,156,,True,0.6333,0.5533
silent_quality,50,0.75,0.08,7550021,True,128,145,17,False,0.9114,0.8314
silent_quality,50,0.75,0.08,7550022,False,,144,,True,0.7377,0.6577
silent_quality,50,0.75,0.08,7550023,True,210,204,-6,True,0.8218,0.7418
silent_quality,50,0.75,0.08,7550024,True,212,463,251,False,0.8561,0.7761
silent_quality,50,0.75,0.08,7550025,False,,,,,0.6085,0.5285
silent_quality,50,0.75,0.08,7550026,True,99,180,81,False,0.9014,0.8214
silent_quality,50,0.75,0.08,7550027,True,177,183,6,False,0.8357,0.7557
silent_quality,50,0.75,0.08,7550028,False,,,,,0.5698,0.4898
silent_quality,50,0.75,0.08,7550029,False,,,,,0.6911,0.6111
silent_quality,50,0.75,0.1,7550000,True,81,268,187,False,0.8446,0.7446
silent_quality,50,0.75,0.1,7550001,False,,256,,True,0.7402,0.6402
silent_quality,50,0.75,0.1,7550002,False,,144,,True,0.5842,0.4842
silent_quality,50,0.75,0.1,7550003,True,216,225,9,False,0.8629,0.7629
silent_quality,50,0.75,0.1,7550004,True,125,,,,0.8535,0.7535
silent_quality,50,0.75,0.1,7550005,True,183,158,-25,True,0.8717,0.7717
silent_quality,50,0.75,0.1,7550006,False,,,,,0.7198,0.6198
silent_quality,50,0.75,0.1,7550007,True,177,,,,0.7568,0.6568
silent_quality,50,0.75,0.1,7550008,True,220,183,-37,True,0.7919,0.6919
silent_quality,50,0.75,0.1,7550009,False,,144,,True,0.6960,0.5960
silent_quality,50,0.75,0.1,7550010,True,304,381,77,False,0.8224,0.7224
silent_quality,50,0.75,0.1,7550011,True,337,144,-193,True,0.7995,0.6995
silent_quality,50,0.75,0.1,7550012,True,404,144,-260,True,0.6962,0.5962
silent_quality,50,0.75,0.1,7550013,False,,,,,0.6162,0.5162
silent_quality,50,0.75,0.1,7550014,True,172,144,-28,True,0.8504,0.7504
silent_quality,50,0.75,0.1,7550015,False,,153,,True,0.6690,0.5690
silent_quality,50,0.75,0.1,7550016,True,255,146,-109,True,0.8415,0.7415
silent_quality,50,0.75,0.1,7550017,True,202,181,-21,True,0.8909,0.7909
silent_quality,50,0.75,0.1,7550018,False,,190,,True,0.6972,0.5972
silent_quality,50,0.75,0.1,7550019,False,,376,,True,0.7282,0.6282
silent_quality,50,0.75,0.1,7550020,False,,156,,True,0.6333,0.5333
silent_quality,50,0.75,0.1,7550021,True,132,145,13,False,0.9114,0.8114
silent_quality,50,0.75,0.1,7550022,False,,144,,True,0.7377,0.6377
silent_quality,50,0.75,0.1,7550023,True,216,204,-12,True,0.8218,0.7218
silent_quality,50,0.75,0.1,7550024,True,341,463,122,False,0.8561,0.7561
silent_quality,50,0.75,0.1,7550025,False,,,,,0.6085,0.5085
silent_quality,50,0.75,0.1,7550026,True,104,180,76,False,0.9014,0.8014
silent_quality,50,0.75,0.1,7550027,True,181,183,2,False,0.8357,0.7357
silent_quality,50,0.75,0.1,7550028,False,,,,,0.5698,0.4698
silent_quality,50,0.75,0.1,7550029,False,,,,,0.6911,0.5911
silent_quality,50,0.85,0.02,8550000,True,157,144,-13,True,0.9091,0.8891
silent_quality,50,0.85,0.02,8550001,True,107,183,76,False,0.8902,0.8702
silent_quality,50,0.85,0.02,8550002,True,153,148,-5,True,0.8405,0.8205
silent_quality,50,0.85,0.02,8550003,True,211,,,,0.8222,0.8022
silent_quality,50,0.85,0.02,8550004,True,269,277,8,False,0.8161,0.7961
silent_quality,50,0.85,0.02,8550005,True,85,,,,0.9568,0.9368
silent_quality,50,0.85,0.02,8550006,True,357,273,-84,True,0.8032,0.7832
silent_quality,50,0.85,0.02,8550007,True,199,214,15,False,0.8792,0.8592
silent_quality,50,0.85,0.02,8550008,True,99,361,262,False,0.9224,0.9024
silent_quality,50,0.85,0.02,8550009,True,291,199,-92,True,0.7873,0.7673
silent_quality,50,0.85,0.02,8550010,True,201,188,-13,True,0.8022,0.7822
silent_quality,50,0.85,0.02,8550011,True,167,150,-17,True,0.8610,0.8410
silent_quality,50,0.85,0.02,8550012,False,,163,,True,0.7048,0.6848
silent_quality,50,0.85,0.02,8550013,True,101,154,53,False,0.9447,0.9247
silent_quality,50,0.85,0.02,8550014,True,164,161,-3,True,0.8478,0.8278
silent_quality,50,0.85,0.02,8550015,True,168,180,12,False,0.8855,0.8655
silent_quality,50,0.85,0.02,8550016,False,,227,,True,0.7298,0.7098
silent_quality,50,0.85,0.02,8550017,True,127,450,323,False,0.8507,0.8307
silent_quality,50,0.85,0.02,8550018,True,184,174,-10,True,0.7293,0.7093
silent_quality,50,0.85,0.02,8550019,True,429,416,-13,True,0.7840,0.7640
silent_quality,50,0.85,0.02,8550020,True,249,,,,0.8473,0.8273
silent_quality,50,0.85,0.02,8550021,False,,408,,True,0.8342,0.8142
silent_quality,50,0.85,0.02,8550022,True,185,153,-32,True,0.8709,0.8509
silent_quality,50,0.85,0.02,8550023,False,,156,,True,0.7569,0.7369
silent_quality,50,0.85,0.02,8550024,True,146,277,131,False,0.9032,0.8832
silent_quality,50,0.85,0.02,8550025,True,173,185,12,False,0.8044,0.7844
silent_quality,50,0.85,0.02,8550026,True,411,154,-257,True,0.7958,0.7758
silent_quality,50,0.85,0.02,8550027,True,433,,,,0.7677,0.7477
silent_quality,50,0.85,0.02,8550028,True,151,221,70,False,0.9443,0.9243
silent_quality,50,0.85,0.02,8550029,True,125,154,29,False,0.9433,0.9233
silent_quality,50,0.85,0.03,8550000,True,159,144,-15,True,0.9091,0.8791
silent_quality,50,0.85,0.03,8550001,True,112,183,71,False,0.8902,0.8602
silent_quality,50,0.85,0.03,8550002,True,154,148,-6,True,0.8405,0.8105
silent_quality,50,0.85,0.03,8550003,True,237,,,,0.8222,0.7922
silent_quality,50,0.85,0.03,8550004,True,272,277,5,False,0.8161,0.7861
silent_quality,50,0.85,0.03,8550005,True,87,,,,0.9568,0.9268
silent_quality,50,0.85,0.03,8550006,False,,273,,True,0.8032,0.7732
silent_quality,50,0.85,0.03,8550007,True,206,214,8,False,0.8792,0.8492
silent_quality,50,0.85,0.03,8550008,True,101,361,260,False,0.9224,0.8924
silent_quality,50,0.85,0.03,8550009,True,309,199,-110,True,0.7873,0.7573
silent_quality,50,0.85,0.03,8550010,True,202,188,-14,True,0.8022,0.7722
silent_quality,50,0.85,0.03,8550011,True,169,150,-19,True,0.8610,0.8310
silent_quality,50,0.85,0.03,8550012,False,,163,,True,0.7048,0.6748
silent_quality,50,0.85,0.03,8550013,True,107,154,47,False,0.9447,0.9147
silent_quality,50,0.85,0.03,8550014,True,178,161,-17,True,0.8478,0.8178
silent_quality,50,0.85,0.03,8550015,True,175,180,5,False,0.8855,0.8555
silent_quality,50,0.85,0.03,8550016,False,,227,,True,0.7298,0.6998
silent_quality,50,0.85,0.03,8550017,True,132,450,318,False,0.8507,0.8207
silent_quality,50,0.85,0.03,8550018,False,,174,,True,0.7293,0.6993
silent_quality,50,0.85,0.03,8550019,True,432,416,-16,True,0.7840,0.7540
silent_quality,50,0.85,0.03,8550020,True,281,,,,0.8473,0.8173
silent_quality,50,0.85,0.03,8550021,False,,408,,True,0.8342,0.8042
silent_quality,50,0.85,0.03,8550022,True,187,153,-34,True,0.8709,0.8409
silent_quality,50,0.85,0.03,8550023,False,,156,,True,0.7569,0.7269
silent_quality,50,0.85,0.03,8550024,True,149,277,128,False,0.9032,0.8732
silent_quality,50,0.85,0.03,8550025,True,179,185,6,False,0.8044,0.7744
silent_quality,50,0.85,0.03,8550026,True,456,154,-302,True,0.7958,0.7658
silent_quality,50,0.85,0.03,8550027,True,444,,,,0.7677,0.7377
silent_quality,50,0.85,0.03,8550028,True,156,221,65,False,0.9443,0.9143
silent_quality,50,0.85,0.03,8550029,True,130,154,24,False,0.9433,0.9133
silent_quality,50,0.85,0.05,8550000,True,162,144,-18,True,0.9091,0.8591
silent_quality,50,0.85,0.05,8550001,True,172,183,11,False,0.8902,0.8402
silent_quality,50,0.85,0.05,8550002,True,156,148,-8,True,0.8405,0.7905
silent_quality,50,0.85,0.05,8550003,False,,,,,0.8222,0.7722
silent_quality,50,0.85,0.05,8550004,False,,277,,True,0.8161,0.7661
silent_quality,50,0.85,0.05,8550005,True,95,,,,0.9568,0.9068
silent_quality,50,0.85,0.05,8550006,False,,273,,True,0.8032,0.7532
silent_quality,50,0.85,0.05,8550007,True,217,214,-3,True,0.8792,0.8292
silent_quality,50,0.85,0.05,8550008,True,116,361,245,False,0.9224,0.8724
silent_quality,50,0.85,0.05,8550009,True,324,199,-125,True,0.7873,0.7373
silent_quality,50,0.85,0.05,8550010,True,207,188,-19,True,0.8022,0.7522
silent_quality,50,0.85,0.05,8550011,True,174,150,-24,True,0.8610,0.8110
silent_quality,50,0.85,0.05,8550012,False,,163,,True,0.7048,0.6548
silent_quality,50,0.85,0.05,8550013,True,143,154,11,False,0.9447,0.8947
silent_quality,50,0.85,0.05,8550014,True,193,161,-32,True,0.8478,0.7978
silent_quality,50,0.85,0.05,8550015,True,186,180,-6,True,0.8855,0.8355
silent_quality,50,0.85,0.05,8550016,False,,227,,True,0.7298,0.6798
silent_quality,50,0.85,0.05,8550017,True,363,450,87,False,0.8507,0.8007
silent_quality,50,0.85,0.05,8550018,False,,174,,True,0.7293,0.6793
