condition,eta,eta_neg,noise_rate,seed,checkpoint,cumulative_gt_acc,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider,mean_profile_drift,mean_profile_separation
profile_warm,0.01,0.005,0.0,123,200,0.985,1.0,1.0,0.9523809523809523,1.0,0.9772727272727273,0.00792357658815433,0.9932246381312103
profile_warm,0.01,0.005,0.0,123,400,0.9825,1.0,1.0,0.9347826086956522,1.0,0.9887640449438202,0.011474951561042548,0.9906850050539343
profile_warm,0.01,0.005,0.0,123,700,0.9785714285714285,1.0,1.0,0.9281045751633987,1.0,0.9701492537313433,0.014619955869565623,0.9865480453669447
profile_warm,0.01,0.005,0.0,123,1000,0.982,1.0,1.0,0.9439252336448598,1.0,0.96875,0.01751427617131259,0.9859125530297237
profile_warm,0.01,0.005,0.0,456,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004902432040730439,0.9920683055547884
profile_warm,0.01,0.005,0.0,456,100,1.0,1.0,1.0,1.0,1.0,1.0,0.006400863712641864,0.9919295234541885
profile_warm,0.01,0.005,0.0,456,200,0.985,1.0,1.0,0.9523809523809523,1.0,0.9772727272727273,0.008227648645446704,0.9920211872824949
profile_warm,0.01,0.005,0.0,456,400,0.98,1.0,0.9886363636363636,0.922077922077922,1.0,0.9878048780487805,0.013662272094638054,0.989040104113027
profile_warm,0.01,0.005,0.0,456,700,0.9785714285714285,0.9924242424242424,0.9745222929936306,0.9402985074626866,1.0,0.986013986013986,0.0161076092595625,0.9861746824148496
profile_warm,0.01,0.005,0.0,456,1000,0.977,0.9893048128342246,0.9758454106280193,0.9516908212560387,1.0,0.9719626168224299,0.018143689891211415,0.9864562316316062
profile_warm,0.01,0.005,0.0,789,50,0.98,1.0,1.0,1.0,1.0,0.9,0.0039142345649842755,0.9936623957253785
profile_warm,0.01,0.005,0.0,789,100,0.99,1.0,1.0,1.0,1.0,0.9411764705882353,0.005683894892508994,0.9943313262176423
profile_warm,0.01,0.005,0.0,789,200,0.995,1.0,1.0,1.0,1.0,0.972972972972973,0.008867043815230607,0.9913155575991713
profile_warm,0.01,0.005,0.0,789,400,0.9875,1.0,1.0,0.9722222222222222,1.0,0.96,0.012677232636058518,0.9901557220124974
profile_warm,0.01,0.005,0.0,789,700,0.9871428571428571,0.9932432432432432,0.9933774834437086,0.9689922480620154,1.0,0.9782608695652174,0.01565177447782303,0.9935227256668747
profile_warm,0.01,0.005,0.0,789,1000,0.986,0.9951456310679612,0.9872881355932204,0.9615384615384616,1.0,0.9847715736040609,0.018773459530320898,0.9920611939436891
profile_warm,0.01,0.005,0.0,1024,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004341204428209298,0.993529603218536
profile_warm,0.01,0.005,0.0,1024,100,0.98,1.0,0.96,1.0,1.0,0.9545454545454546,0.0065537590098306165,0.9931423650170145
profile_warm,0.01,0.005,0.0,1024,200,0.985,0.9767441860465116,0.9743589743589743,1.0,1.0,0.975609756097561,0.009313282903233317,0.992424661099984
profile_warm,0.01,0.005,0.0,1024,400,0.98,0.9861111111111112,0.9876543209876543,0.978021978021978,0.9871794871794872,0.9615384615384616,0.01299894994458721,0.9898915798505785
profile_warm,0.01,0.005,0.0,1024,700,0.9828571428571429,0.9919354838709677,0.9928057553956835,0.9704142011834319,0.9926470588235294,0.9696969696969697,0.01566685270276533,0.9893440255918615
profile_warm,0.01,0.005,0.0,1024,1000,0.98,0.9945054945054945,0.990521327014218,0.9673469387755103,0.9894179894179894,0.9595375722543352,0.015886510666346478,0.9899545031607301
profile_warm,0.01,0.005,0.0,2048,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0040556672105270825,0.9941157745893842
profile_warm,0.01,0.005,0.0,2048,100,0.99,1.0,1.0,1.0,1.0,0.9655172413793104,0.006443930525041117,0.993707051166929
profile_warm,0.01,0.005,0.0,2048,200,0.98,0.9459459459459459,1.0,0.9705882352941176,1.0,0.9803921568627451,0.010029798434777939,0.9940725265912881
profile_warm,0.01,0.005,0.0,2048,400,0.9825,0.974025974025974,0.987012987012987,0.9722222222222222,1.0,0.9764705882352941,0.0137888149157422,0.9922080220686824
profile_warm,0.01,0.005,0.0,2048,700,0.9828571428571429,0.9851851851851852,0.9848484848484849,0.965034965034965,1.0,0.9787234042553191,0.0176241732429202,0.9893480267671987
profile_warm,0.01,0.005,0.0,2048,1000,0.982,0.984375,0.9746192893401016,0.9698492462311558,1.0,0.9801980198019802,0.018818072975503204,0.9901223226872872
profile_warm,0.01,0.005,0.0,3072,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.004474356893570322,0.9930088446077848
profile_warm,0.01,0.005,0.0,3072,100,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.006987538243283404,0.993009169535925
profile_warm,0.01,0.005,0.0,3072,200,0.99,0.975,1.0,0.972972972972973,1.0,1.0,0.009939554219446521,0.9916037958694462
profile_warm,0.01,0.005,0.0,3072,400,0.985,0.9714285714285714,0.9873417721518988,0.9746835443037974,1.0,0.9900990099009901,0.013404808629285664,0.9911856547916333
profile_warm,0.01,0.005,0.0,3072,700,0.9814285714285714,0.984251968503937,0.986013986013986,0.9705882352941176,0.9922480620155039,0.9757575757575757,0.017736455159583924,0.9875852894741789
profile_warm,0.01,0.005,0.0,3072,1000,0.981,0.984375,0.9855072463768116,0.9644670050761421,0.9945054945054945,0.9774774774774775,0.021729434987228364,0.9849410791826207
profile_warm,0.01,0.005,0.0,4096,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004564370874805171,0.9918335223267406
profile_warm,0.01,0.005,0.0,4096,100,0.99,0.9411764705882353,1.0,1.0,1.0,1.0,0.006485037948614857,0.9915901477370179
profile_warm,0.01,0.005,0.0,4096,200,0.975,0.9512195121951219,1.0,0.95,1.0,0.9736842105263158,0.009691042663651336,0.9909710552208935
profile_warm,0.01,0.005,0.0,4096,400,0.98,0.975,1.0,0.9411764705882353,1.0,0.975,0.012075661089378334,0.9902110891286848
profile_warm,0.01,0.005,0.0,4096,700,0.9814285714285714,0.9777777777777777,0.9938271604938271,0.9541984732824428,1.0,0.9779411764705882,0.016832590283627585,0.987392442995138
profile_warm,0.01,0.005,0.0,4096,1000,0.982,0.9813084112149533,0.9906976744186047,0.9505494505494505,1.0,0.9844559585492227,0.020532094682779566,0.984216303104557
profile_warm,0.01,0.005,0.0,5120,50,0.98,1.0,1.0,0.9166666666666666,1.0,1.0,0.004105679964580609,0.9927854943063953
profile_warm,0.01,0.005,0.0,5120,100,0.98,1.0,1.0,0.9130434782608695,1.0,1.0,0.006341631725418367,0.9920087982866804
profile_warm,0.01,0.005,0.0,5120,200,0.975,0.9743589743589743,1.0,0.9375,1.0,0.9722222222222222,0.008835756242915863,0.9923321619433522
profile_warm,0.01,0.005,0.0,5120,400,0.975,0.9761904761904762,1.0,0.9411764705882353,1.0,0.9615384615384616,0.013209418644529108,0.9903119804819493
profile_warm,0.01,0.005,0.0,5120,700,0.98,0.9788732394366197,0.9916666666666667,0.9554140127388535,1.0,0.9791666666666666,0.01635786452868407,0.9877111394496675
profile_warm,0.01,0.005,0.0,5120,1000,0.98,0.9855769230769231,0.994413407821229,0.9447004608294931,1.0,0.9807692307692307,0.018484678878024893,0.9865378047772049
profile_warm,0.01,0.005,0.0,6144,50,0.98,0.8571428571428571,1.0,1.0,1.0,1.0,0.004217163692053474,0.9925439186329711
profile_warm,0.01,0.005,0.0,6144,100,0.99,0.9523809523809523,1.0,1.0,1.0,1.0,0.005874710744261676,0.9919190406035323
profile_warm,0.01,0.005,0.0,6144,200,0.975,0.9565217391304348,1.0,0.9705882352941176,1.0,0.9545454545454546,0.00866514736034695,0.992407889291877
profile_warm,0.01,0.005,0.0,6144,400,0.97,0.9764705882352941,1.0,0.918918918918919,0.9894736842105263,0.9655172413793104,0.012944897455377899,0.9906739098755034
profile_warm,0.01,0.005,0.0,6144,700,0.9771428571428571,0.9855072463768116,0.9915254237288136,0.9379310344827586,0.9933774834437086,0.9797297297297297,0.01558180536562318,0.990145734235259
profile_warm,0.01,0.005,0.0,6144,1000,0.978,0.9855769230769231,0.9940828402366864,0.9521531100478469,0.9951923076923077,0.9660194174757282,0.017789062705516983,0.9882204349547253
profile_warm,0.01,0.01,0.0,42,50,0.98,1.0,1.0,1.0,0.8571428571428571,1.0,0.004690586763264322,0.9943212831657188
profile_warm,0.01,0.01,0.0,42,100,0.99,1.0,1.0,1.0,0.9411764705882353,1.0,0.006803525463277578,0.9932234940972435
profile_warm,0.01,0.01,0.0,42,200,0.995,1.0,1.0,1.0,0.967741935483871,1.0,0.009914608401382986,0.991767729159429
profile_warm,0.01,0.01,0.0,42,400,0.98,0.9680851063829787,1.0,0.9436619718309859,0.9852941176470589,1.0,0.014019592053877183,0.9894016461995997
profile_warm,0.01,0.01,0.0,42,700,0.9857142857142858,0.9803921568627451,0.9928571428571429,0.9703703703703703,0.9924812030075187,0.9928057553956835,0.016552755515505037,0.9869689527440431
profile_warm,0.01,0.01,0.0,42,1000,0.983,0.981651376146789,0.9891304347826086,0.9552238805970149,0.995,0.9949238578680203,0.018684976308635862,0.9855922258031857
profile_warm,0.01,0.01,0.0,123,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.004003567207684783,0.9929330246546486
profile_warm,0.01,0.01,0.0,123,100,0.98,1.0,1.0,0.8823529411764706,1.0,1.0,0.006344311589370072,0.9932998397350833
profile_warm,0.01,0.01,0.0,123,200,0.985,1.0,1.0,0.9523809523809523,1.0,0.9772727272727273,0.007953373599728064,0.9932923988323066
profile_warm,0.01,0.01,0.0,123,400,0.9825,1.0,1.0,0.9347826086956522,1.0,0.9887640449438202,0.011734300067424102,0.9908228617935124
profile_warm,0.01,0.01,0.0,123,700,0.9785714285714285,1.0,1.0,0.9281045751633987,1.0,0.9701492537313433,0.015192870457125062,0.9869944882865248
profile_warm,0.01,0.01,0.0,123,1000,0.982,1.0,1.0,0.9439252336448598,1.0,0.96875,0.018121824842441854,0.9862378663026871
profile_warm,0.01,0.01,0.0,456,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004902432040730439,0.9920683055547884
profile_warm,0.01,0.01,0.0,456,100,1.0,1.0,1.0,1.0,1.0,1.0,0.006400863712641864,0.9919295234541885
profile_warm,0.01,0.01,0.0,456,200,0.985,1.0,1.0,0.9523809523809523,1.0,0.9772727272727273,0.008313051827003584,0.9921764243133064
profile_warm,0.01,0.01,0.0,456,400,0.98,1.0,0.9886363636363636,0.922077922077922,1.0,0.9878048780487805,0.01384435090304005,0.9894247160833084
profile_warm,0.01,0.01,0.0,456,700,0.9785714285714285,0.9924242424242424,0.9745222929936306,0.9402985074626866,1.0,0.986013986013986,0.016326185263915834,0.9870768101862252
profile_warm,0.01,0.01,0.0,456,1000,0.977,0.9893048128342246,0.9758454106280193,0.9516908212560387,1.0,0.9719626168224299,0.018538437981389468,0.9875748373270455
profile_warm,0.01,0.01,0.0,789,50,0.98,1.0,1.0,1.0,1.0,0.9,0.004020827191775099,0.9937984716847904
profile_warm,0.01,0.01,0.0,789,100,0.99,1.0,1.0,1.0,1.0,0.9411764705882353,0.005790487519299816,0.9944680500075624
profile_warm,0.01,0.01,0.0,789,200,0.995,1.0,1.0,1.0,1.0,0.972972972972973,0.008912628977097702,0.991448296594844
profile_warm,0.01,0.01,0.0,789,400,0.9875,1.0,1.0,0.9722222222222222,1.0,0.96,0.012741247942722172,0.9904162427095674
profile_warm,0.01,0.01,0.0,789,700,0.9871428571428571,0.9932432432432432,0.9933774834437086,0.9689922480620154,1.0,0.9782608695652174,0.01583019822711951,0.993989221117021
profile_warm,0.01,0.01,0.0,789,1000,0.986,0.9951456310679612,0.9872881355932204,0.9615384615384616,1.0,0.9847715736040609,0.019123578589063783,0.9927735342905175
profile_warm,0.01,0.01,0.0,1024,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004341204428209298,0.993529603218536
profile_warm,0.01,0.01,0.0,1024,100,0.98,1.0,0.96,1.0,1.0,0.9545454545454546,0.0066602999663207315,0.9931985167066022
profile_warm,0.01,0.01,0.0,1024,200,0.985,0.9767441860465116,0.9743589743589743,1.0,1.0,0.975609756097561,0.009460800441366,0.9925328942602945
profile_warm,0.01,0.01,0.0,1024,400,0.98,0.9861111111111112,0.9876543209876543,0.978021978021978,0.9871794871794872,0.9615384615384616,0.01313527742029138,0.9902625876376018
profile_warm,0.01,0.01,0.0,1024,700,0.9828571428571429,0.9919354838709677,0.9928057553956835,0.9704142011834319,0.9926470588235294,0.9696969696969697,0.01573504350323248,0.9897871203436898
profile_warm,0.01,0.01,0.0,1024,1000,0.981,0.9945054945054945,0.990521327014218,0.9714285714285714,0.9894179894179894,0.9595375722543352,0.016193016756932733,0.9906395145229944
profile_warm,0.01,0.01,0.0,2048,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0040556672105270825,0.9941157745893842
profile_warm,0.01,0.01,0.0,2048,100,0.99,1.0,1.0,1.0,1.0,0.9655172413793104,0.006513914021144276,0.9936596529121108
profile_warm,0.01,0.01,0.0,2048,200,0.98,0.9459459459459459,1.0,0.9705882352941176,1.0,0.9803921568627451,0.010238005386051546,0.9944102408967251
profile_warm,0.01,0.01,0.0,2048,400,0.9825,0.974025974025974,0.987012987012987,0.9722222222222222,1.0,0.9764705882352941,0.013941787428318942,0.9927197853116037
profile_warm,0.01,0.01,0.0,2048,700,0.9828571428571429,0.9851851851851852,0.9848484848484849,0.965034965034965,1.0,0.9787234042553191,0.01788598220439985,0.9900745435586134
profile_warm,0.01,0.01,0.0,2048,1000,0.981,0.984375,0.9746192893401016,0.964824120603015,1.0,0.9801980198019802,0.019188018596253832,0.9913138607663974
profile_warm,0.01,0.01,0.0,3072,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.004537591348949102,0.9930062446961857
profile_warm,0.01,0.01,0.0,3072,100,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.006966045100462681,0.9930058159143891
profile_warm,0.01,0.01,0.0,3072,200,0.99,0.975,1.0,0.972972972972973,1.0,1.0,0.009973738499829505,0.9917143467987797
profile_warm,0.01,0.01,0.0,3072,400,0.985,0.9714285714285714,0.9873417721518988,0.9746835443037974,1.0,0.9900990099009901,0.013663367198247591,0.9915742922682899
profile_warm,0.01,0.01,0.0,3072,700,0.9814285714285714,0.984251968503937,0.986013986013986,0.9705882352941176,0.9922480620155039,0.9757575757575757,0.01825786170235322,0.9882771602717678
profile_warm,0.01,0.01,0.0,3072,1000,0.981,0.984375,0.9855072463768116,0.9644670050761421,0.9945054945054945,0.9774774774774775,0.022343539689545118,0.9858369577356257
profile_warm,0.01,0.01,0.0,4096,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004564370874805171,0.9918335223267406
profile_warm,0.01,0.01,0.0,4096,100,0.99,0.9411764705882353,1.0,1.0,1.0,1.0,0.006553849085950645,0.991543758147701
profile_warm,0.01,0.01,0.0,4096,200,0.975,0.9512195121951219,1.0,0.95,1.0,0.9736842105263158,0.009907058723695291,0.9910979256726091
profile_warm,0.01,0.01,0.0,4096,400,0.98,0.975,1.0,0.9411764705882353,1.0,0.975,0.012426413704621959,0.990290841320585
profile_warm,0.01,0.01,0.0,4096,700,0.9814285714285714,0.9777777777777777,0.9938271604938271,0.9541984732824428,1.0,0.9779411764705882,0.01729392779013716,0.9876678770221038
profile_warm,0.01,0.01,0.0,4096,1000,0.982,0.9813084112149533,0.9906976744186047,0.9505494505494505,1.0,0.9844559585492227,0.021066687982406483,0.9847867765498338
profile_warm,0.01,0.01,0.0,5120,50,0.98,1.0,1.0,0.9166666666666666,1.0,1.0,0.004106675058499222,0.9928513969846233
profile_warm,0.01,0.01,0.0,5120,100,0.98,1.0,1.0,0.9130434782608695,1.0,1.0,0.006424268567516535,0.9921429015214062
profile_warm,0.01,0.01,0.0,5120,200,0.975,0.9743589743589743,1.0,0.9375,1.0,0.9722222222222222,0.009010998973928246,0.9925494729875787
profile_warm,0.01,0.01,0.0,5120,400,0.975,0.9761904761904762,1.0,0.9411764705882353,1.0,0.9615384615384616,0.013399944576619627,0.9906015248329375
profile_warm,0.01,0.01,0.0,5120,700,0.98,0.9788732394366197,0.9916666666666667,0.9554140127388535,1.0,0.9791666666666666,0.016805903558957835,0.9880079176674291
profile_warm,0.01,0.01,0.0,5120,1000,0.98,0.9855769230769231,0.994413407821229,0.9447004608294931,1.0,0.9807692307692307,0.01895417374609719,0.9869722072396602
profile_warm,0.01,0.01,0.0,6144,50,0.98,0.8571428571428571,1.0,1.0,1.0,1.0,0.004328127374944644,0.9925306537297341
profile_warm,0.01,0.01,0.0,6144,100,0.99,0.9523809523809523,1.0,1.0,1.0,1.0,0.0059231676045312055,0.9919062580550712
profile_warm,0.01,0.01,0.0,6144,200,0.975,0.9565217391304348,1.0,0.9705882352941176,1.0,0.9545454545454546,0.008895839759388327,0.9928843222399993
profile_warm,0.01,0.01,0.0,6144,400,0.97,0.9764705882352941,1.0,0.918918918918919,0.9894736842105263,0.9655172413793104,0.01304756382228435,0.9914244904055617
profile_warm,0.01,0.01,0.0,6144,700,0.9771428571428571,0.9855072463768116,0.9915254237288136,0.9379310344827586,0.9933774834437086,0.9797297297297297,0.01566049282764894,0.9910088718084357
profile_warm,0.01,0.01,0.0,6144,1000,0.978,0.9855769230769231,0.9940828402366864,0.9521531100478469,0.9951923076923077,0.9660194174757282,0.018031830587703683,0.9893360717030912
profile_warm,0.01,0.05,0.0,42,50,0.98,1.0,1.0,1.0,0.8571428571428571,1.0,0.005727111138025253,0.9953762833322287
profile_warm,0.01,0.05,0.0,42,100,0.99,1.0,1.0,1.0,0.9411764705882353,1.0,0.007587703883967431,0.9942050421392449
profile_warm,0.01,0.05,0.0,42,200,0.995,1.0,1.0,1.0,0.967741935483871,1.0,0.010462111513701735,0.9926756456208375
profile_warm,0.01,0.05,0.0,42,400,0.9825,0.9680851063829787,1.0,0.9577464788732394,0.9852941176470589,1.0,0.0169908622074122,0.9921005586576828
profile_warm,0.01,0.05,0.0,42,700,0.9871428571428571,0.9803921568627451,0.9928571428571429,0.9777777777777777,0.9924812030075187,0.9928057553956835,0.0208284263729081,0.99026163361769
profile_warm,0.01,0.05,0.0,42,1000,0.985,0.9862385321100917,0.9891304347826086,0.9601990049751243,0.995,0.9949238578680203,0.025324569869227643,0.9884405727904119
profile_warm,0.01,0.05,0.0,123,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.004861882687692954,0.992946781257711
profile_warm,0.01,0.05,0.0,123,100,0.99,1.0,1.0,0.9411764705882353,1.0,1.0,0.0071175306727086305,0.9932975060114725
profile_warm,0.01,0.05,0.0,123,200,0.99,1.0,1.0,0.9761904761904762,1.0,0.9772727272727273,0.009009762245786175,0.994097982897735
profile_warm,0.01,0.05,0.0,123,400,0.985,1.0,1.0,0.9456521739130435,1.0,0.9887640449438202,0.014087552958422959,0.9922482473524403
profile_warm,0.01,0.05,0.0,123,700,0.9814285714285714,1.0,1.0,0.934640522875817,1.0,0.9776119402985075,0.0196655546187215,0.9903193327626206
profile_warm,0.01,0.05,0.0,123,1000,0.984,1.0,1.0,0.9485981308411215,1.0,0.9739583333333334,0.022818618776246077,0.9887467094102966
profile_warm,0.01,0.05,0.0,456,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004902432040730439,0.9920683055547884
profile_warm,0.01,0.05,0.0,456,100,1.0,1.0,1.0,1.0,1.0,1.0,0.006400863712641864,0.9919295234541885
profile_warm,0.01,0.05,0.0,456,200,0.985,1.0,1.0,0.9523809523809523,1.0,0.9772727272727273,0.00976169132204375,0.9934682510190299
profile_warm,0.01,0.05,0.0,456,400,0.98,1.0,0.9886363636363636,0.922077922077922,1.0,0.9878048780487805,0.017281028716414782,0.9927989889142175
profile_warm,0.01,0.05,0.0,456,700,0.9785714285714285,0.9924242424242424,0.9808917197452229,0.9328358208955224,1.0,0.986013986013986,0.021206405014246973,0.9949994247655274
profile_warm,0.01,0.05,0.0,456,1000,0.978,0.9893048128342246,0.9806763285024155,0.9516908212560387,1.0,0.9719626168224299,0.0249533198680896,0.997155103389721
profile_warm,0.01,0.05,0.0,789,50,0.98,1.0,1.0,1.0,1.0,0.9,0.004937669794793679,0.9948978435297043
profile_warm,0.01,0.05,0.0,789,100,0.99,1.0,1.0,1.0,1.0,0.9411764705882353,0.006707330122318396,0.995572532102116
profile_warm,0.01,0.05,0.0,789,200,0.995,1.0,1.0,1.0,1.0,0.972972972972973,0.009698696334823982,0.9925202927387534
profile_warm,0.01,0.05,0.0,789,400,0.9875,1.0,1.0,0.9722222222222222,1.0,0.96,0.015148185738186607,0.9926102959927657
profile_warm,0.01,0.05,0.0,789,700,0.9871428571428571,0.9932432432432432,0.9933774834437086,0.9689922480620154,1.0,0.9782608695652174,0.019475211357317477,0.9978803954713095
profile_warm,0.01,0.05,0.0,789,1000,0.987,0.9951456310679612,0.9872881355932204,0.967032967032967,1.0,0.9847715736040609,0.023491545969183892,0.9981172408335731
profile_warm,0.01,0.05,0.0,1024,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004341204428209298,0.993529603218536
profile_warm,0.01,0.05,0.0,1024,100,0.98,1.0,0.96,1.0,1.0,0.9545454545454546,0.008029318901046599,0.9936706461201887
profile_warm,0.01,0.05,0.0,1024,200,0.985,0.9767441860465116,0.9743589743589743,1.0,1.0,0.975609756097561,0.011504081949151188,0.9934435229777445
profile_warm,0.01,0.05,0.0,1024,400,0.98,0.9861111111111112,0.9876543209876543,0.978021978021978,0.9871794871794872,0.9615384615384616,0.01706116665894249,0.9933784667368531
profile_warm,0.01,0.05,0.0,1024,700,0.9814285714285714,0.9919354838709677,0.9928057553956835,0.9704142011834319,0.9926470588235294,0.9621212121212122,0.0198886258335804,0.9942685594513512
profile_warm,0.01,0.05,0.0,1024,1000,0.98,0.9945054945054945,0.990521327014218,0.9714285714285714,0.9894179894179894,0.953757225433526,0.022575968548631177,0.9986853125898525
profile_warm,0.01,0.05,0.0,2048,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0040556672105270825,0.9941157745893842
profile_warm,0.01,0.05,0.0,2048,100,0.99,1.0,1.0,1.0,1.0,0.9655172413793104,0.007246390969016371,0.9932923918102475
profile_warm,0.01,0.05,0.0,2048,200,0.98,0.9459459459459459,1.0,0.9705882352941176,1.0,0.9803921568627451,0.012952662985456045,0.9971392052187034
profile_warm,0.01,0.05,0.0,2048,400,0.9825,0.974025974025974,0.987012987012987,0.9722222222222222,1.0,0.9764705882352941,0.017225127895617236,0.9968922498962353
profile_warm,0.01,0.05,0.0,2048,700,0.9828571428571429,0.9851851851851852,0.9848484848484849,0.965034965034965,1.0,0.9787234042553191,0.022270448131805308,0.9961099458843106
profile_warm,0.01,0.05,0.0,2048,1000,0.981,0.984375,0.9746192893401016,0.964824120603015,1.0,0.9801980198019802,0.025394991583389585,0.9997463724999404
profile_warm,0.01,0.05,0.0,3072,50,0.98,1.0,1.0,0.8888888888888888,1.0,1.0,0.005208441047781476,0.9929974247934766
profile_warm,0.01,0.05,0.0,3072,100,0.99,1.0,1.0,0.9523809523809523,1.0,1.0,0.0073691646738050605,0.9929903168743099
profile_warm,0.01,0.05,0.0,3072,200,0.99,0.975,1.0,0.972972972972973,1.0,1.0,0.010991755935496535,0.9926200494769937
profile_warm,0.01,0.05,0.0,3072,400,0.985,0.9714285714285714,0.9873417721518988,0.9746835443037974,1.0,0.9900990099009901,0.01673551143983122,0.9947824803535833
profile_warm,0.01,0.05,0.0,3072,700,0.9828571428571429,0.984251968503937,0.986013986013986,0.9705882352941176,0.9922480620155039,0.9818181818181818,0.02411330989625191,0.9926959467321037
profile_warm,0.01,0.05,0.0,3072,1000,0.982,0.984375,0.9855072463768116,0.9644670050761421,0.9945054945054945,0.9819819819819819,0.029029059855740037,0.9922894858810143
profile_warm,0.01,0.05,0.0,4096,50,1.0,1.0,1.0,1.0,1.0,1.0,0.004564370874805171,0.9918335223267406
profile_warm,0.01,0.05,0.0,4096,100,0.99,0.9411764705882353,1.0,1.0,1.0,1.0,0.00723849570412663,0.991182531468558
profile_warm,0.01,0.05,0.0,4096,200,0.975,0.9512195121951219,1.0,0.95,1.0,0.9736842105263158,0.012368349850319416,0.9921651449293343
